Taxonomy#ID	UniProt#protein	RefSeq#gene	RefSeq#cds	BioProject#ID	BioProject#gene	BioProject#cds
1069642	3724	3779	3738	PRJNA182482	3779	3738
1071753	899					
1071754	898					
1071756	893					
1071757	890					
1071758	890					
1071759	876	919	876	PRJEA167483	919	876
1071760	892					
1071761	896					
1071762	873	936	873	PRJEA167484	936	873
1071763	875	935	875	PRJEA167485	935	875
1071764	891					
1071765	891					
1071766	893					
1071767	893					
1071768	891					
1071769	891					
1071770	888					
1071771	889					
1071772	889					
1071773	889					
1071774	889					
1071775	889					
1071776	889					
1071777	889					
1071778	889					
1071779	889					
1071780	889					
1071781	889					
1071782	889					
1071783	887					
1072459	4963	5269	5080	PRJNA162115	5269	5080
1072467	579	627	579	PRJNA188115	627	579
1074252	2525	2713	2547	PRJEA162163	2713	2547
1074485	2105	2234	2106	PRJNA89381	2234	2106
1074889	544	590	541	PRJNA77127	590	541
1075085	894					
1075086	891					
1075089	2086	2202	2098	PRJNA86887	2202	2098
1075106	1517	1622	1549	PRJNA158867	1622	1549
1075399	548	589	548	PRJNA81083	589	548
1080229	3145	6435	6337	PRJNA158059	3218	3169
1080229	3145	6435	6337	PRJNA159835	3217	3168
1081093	4317	4682	4325	PRJNA87035	4682	4325
1081646	956	995	956	PRJNA162165	995	956
1081659		2118	2027	PRJNA70481	2118	2027
1082931	3875	3940	3881	PRJNA74393	3940	3881
1085623	3653	3720	3654	PRJNA73759	3720	3654
1086030	3818	4330	4013	PRJNA182029	4330	4013
1087448	2767	2941	2772	PRJNA176125	2941	2772
1087451	2063	2170	2063	PRJNA162167	2170	2063
1087452	2138	2239	2142	PRJNA83609	2239	2142
1087453	2051	2164	2051	PRJNA159669	2164	2051
1087454	1963	2127	1963	PRJNA159665	2127	1963
1088719	3802	3781	3672	PRJNA181711	3781	3672
1088720	2886	2977	2886	PRJNA162169	2977	2886
1089446	2146	2249	2148	PRJNA162175	2249	2148
1089456	6247	6358	6269	PRJDA162173	6358	6269
1089553	2801	2897	2824	PRJNA177811	2897	2824
1091041	3907	8008	7767	PRJNA181617	8008	7767
1091045	2257	2310	2259	PRJNA162177	2310	2259
1091500	3656	3739	3691	PRJNA157907	3739	3691
1091501	3584	3670	3622	PRJNA162179	3670	3622
1093787	5854	5960	5884	PRJNA168996	5960	5884
1094466	2649	2787	2671	PRJNA157999	2787	2671
1094489		1313	1264	PRJNA189950	1313	1264
1094497		1484	1434	PRJNA189951	1484	1434
1094508	2771	2931	2840	PRJNA167781	2931	2840
1094714		3336	3287	PRJNA167163	3336	3287
1094980	3132	3229	3167	PRJNA177925	3229	3167
1095774	4371	4542	4372	PRJNA162181	4542	4372
1095900	1					
1097668	7767	3679	3671	PRJNA81081	3679	3671
1097669	3795	3814	3796	PRJEA162183	3814	3796
1100841	3595	3770	3682	PRJNA176498	3770	3682
1104320	3326	3401	3338	PRJNA83615	3401	3338
1104321	3266	3342	3280	PRJNA83613	3342	3280
1104322	2660	2845	2769	PRJNA160937	2845	2769
1104324	2825	2888	2824	PRJNA82379	2888	2824
1104325	2604	2552	2435	PRJNA188477	2552	2435
1104326	4535	4646	4542	PRJNA168997	4646	4542
1105094	845	881	845	PRJNA158053	881	845
1105095	844	880	844	PRJNA158055	880	844
1105096	843	879	843	PRJNA158063	879	843
1105097	839	875	839	PRJNA158057	875	839
1105098	829	865	829	PRJNA158051	865	829
1105099	834	870	834	PRJNA158065	870	834
1105100	1336	1372	1335	PRJNA86657	1372	1335
1105101	1307	1345	1308	PRJNA88067	1345	1308
1105102	1350	1387	1350	PRJNA86653	1387	1350
1105103	1340	1377	1340	PRJNA86659	1377	1340
1105104	1332	1369	1332	PRJNA88069	1369	1332
1105105	1343	1380	1343	PRJNA86655	1380	1343
1105107	1014	1052	1016	PRJNA88063	1052	1016
1105108	1318	1355	1318	PRJNA158045	1355	1318
1105109	1347	1386	1347	PRJNA158159	1386	1347
1105110	1244	1297	1261	PRJNA158039	1297	1261
1105111	1377	1427	1390	PRJNA156845	1427	1390
1105112	1199	12	12	PRJNA86751	12	12
1105113	1260	1302	1266	PRJNA156977	1302	1266
1105114	1215	1254	1217	PRJNA158043	1254	1217
1107880	1937	2020	1937	PRJNA84337	2020	1937
1110502	5770	5851	5785	PRJNA167486	5851	5785
1110509	2358	2414	2371	PRJNA81199	2414	2371
1111068	3788	3996	3881	PRJNA82949	3996	3881
1111069	2259	2334	2279	PRJNA81197	2334	2279
1111676	1175	1191	1156	PRJNA82367	1191	1156
1111678	2071					
1112204	5097	5188	5110	PRJNA86651	5188	5110
1112856	707	750	707	PRJNA85495	750	707
1112912	3251	3438	3270	PRJNA83617	3438	3270
1114965	2009	2093	2019	PRJNA163997	2093	2019
1114966	2230	2287	2233	PRJNA80745	2287	2233
1114967	2260	2317	2263	PRJNA80735	2317	2263
1114969	2241	2298	2244	PRJNA80733	2298	2244
1114970	5837	5962	5862	PRJNA87037	5962	5862
1116231	1994	2297	1994	PRJNA81631	2297	1994
1116375	4783	4937	4786	PRJNA83161	4937	4786
1116391	7018	7528	7057	PRJNA89377	7528	7057
1117647	3769					
1117942	2084	2205	2084	PRJNA157909	2205	2084
1118959	2576	2675	2591	PRJNA88065	2675	2591
1118963	4573	4655	4575	PRJNA174511	4655	4575
1118964	751	786	753	PRJNA181997	786	753
1121335	2664	2763	2687	PRJNA186819	2763	2687
1121362		2930	2865	PRJNA189953	2930	2865
1121451	3542	3653	3548	PRJNA184831	3653	3548
1123519	3800	3888	3815	PRJNA170940	3888	3815
1123523	2647	2736	2656	PRJNA159981	2736	2656
1125630	5728	5867	5779	PRJNA84387	5867	5779
1126011	2796	2882	2797	PRJNA162185	2882	2797
1126211	4235	4352	4238	PRJNA165195	4352	4238
1127122	1410	1682	1438	PRJNA165869	1682	1438
1127744	4239	4363	4239	PRJNA162189	4363	4239
1128398	2837	2960	2842	PRJNA176126	2960	2842
1129369	647	741	647	PRJNA87003	741	647
1130804	2138	2219	2148	PRJNA162191	2219	2148
1131462	2935	3040	2980	PRJNA177714	3040	2980
1132496	2240	2361	2265	PRJNA156881	2361	2265
1132507	4885	5121	4924	PRJNA87001	5121	4924
1133568	2633	2696	2658	PRJNA175255	2696	2658
1133592	227	272	227	PRJNA186740	272	227
1133849	8414	8474	8414	PRJNA86913	8474	8414
1133850	9046	9195	9108	PRJNA89409	9195	9108
1133852	5105	5270	5150	PRJNA176127	5270	5150
1133853	5044	5247	5126	PRJNA176128	5247	5126
1134456	3618	3787	3664	PRJNA89389	3787	3664
1134782	5123	5305	5183	PRJNA175905	5305	5183
1136177	2956	3061	2967	PRJNA169225	3061	2967
1136178	3438	3590	3443	PRJNA181720	3590	3443
1138308	3911	4018	3916	PRJNA167045	4018	3916
1138382	5134	5198	5149	PRJNA89387	5198	5149
1138383	5226	5297	5249	PRJNA89385	5297	5249
1141110		881	647	PRJEA171829	881	647
1142394	3266	3334	3282	PRJNA157331	3334	3282
1142511	618	679	618	PRJNA88075	679	618
1144275	8019	8107	8033	PRJNA157997	8107	8033
1144888	2	1428	1393	PRJNA173054	1428	1393
1144889	5432	5560	5444	PRJEA167487	5560	5444
1147128	1654	1731	1658	PRJNA176921	1731	1658
1147129	2938	3038	2978	PRJNA177715	3038	2978
1150475		3842	3636	PRJNA190705	3842	3636
1151116	5057	5180	5082	PRJNA158049	5180	5082
1155084	2619	2693	2623	PRJNA162141	2693	2623
1155096	1467	1507	1470	PRJNA162335	1507	1470
1155766	2826	2997	2932	PRJNA87025	2997	2932
1155777	3989	4110	3981	PRJNA159001	4110	3981
1157951	4219	4196	4099	PRJNA162193	4196	4099
1159197	744	805	767	PRJNA172624	805	767
1159198	742	792	754	PRJNA172625	792	754
1159199	755	809	771	PRJNA172626	809	771
1159200	749	798	760	PRJNA172627	798	760
1159201	740	784	746	PRJNA172628	784	746
1159202	737	782	744	PRJNA172629	782	744
1159203	757	801	763	PRJNA172630	801	763
1159204	734	777	739	PRJNA172631	777	739
1160717	4318	4626	4332	PRJNA162195	4626	4332
1161911	2002	2150	2002	PRJNA168258	2150	2002
1161918	2637	2690	2641	PRJEA175256	2690	2641
1162668	2412	2477	2417	PRJNA158171	2477	2417
1163389	1595	1875	1595	PRJNA164779	1875	1595
1163399	4076	4239	4101	PRJEA162199	4239	4101
1163730	1382	1439	1385	PRJNA162201	1439	1385
1163739	1546	1590	1548	PRJNA162205	1590	1548
1163740	1552	1606	1564	PRJNA162207	1606	1564
1163741	1513	1567	1525	PRJNA162209	1567	1525
1163742	1491	1537	1495	PRJNA162211	1537	1495
1163743	1489	1543	1501	PRJNA162213	1543	1501
1163745	1620	1731	1689	PRJNA162215	1731	1689
1163748	3800	3845	3786	PRJEA162203	3845	3786
1167006		3598	3532	PRJNA189952	3598	3532
1168287	5100	5177	5128	PRJNA164001	5177	5128
1168290	1559	1625	1561	PRJNA163691	1625	1561
1168865	2083	2195	2088	PRJNA167260	2195	2088
1169409	2106	2168	2111	PRJNA181870	2168	2111
1169410	2065	2128	2069	PRJNA181869	2128	2069
1170562	5484	5841	5535	PRJNA183109	5841	5535
1171373	3316	3433	3336	PRJNA179069	3433	3336
1172562	2118	2170	2125	PRJDA162219	2170	2125
1173020	5812	6426	5945	PRJNA183005	6426	5945
1173022	4697	5059	4752	PRJNA183113	5059	4752
1173025	3813	3912	3815	PRJNA183007	3912	3815
1173026	5003	5304	5011	PRJNA183112	5304	5011
1173027	6397	6821	6441	PRJNA183114	6821	6441
1173263	3309	3666	3318	PRJNA183008	3666	3318
1179773	8422	8497	8427	PRJNA184826	8497	8427
1183377	1748	1839	1748	PRJNA167261	1839	1748
1184251	1413	1465	1413	PRJNA167488	1465	1413
1184252	1871	1950	1882	PRJNA174333	1950	1882
1185652	6691	6854	6743	PRJNA168059	6854	6743
1185654	2036	2113	2064	PRJNA169620	2113	2064
1186051	576	614	576	PRJNA165873	614	576
1187956	1894	2046	1910	PRJNA166827	2046	1910
1191061	5861	6056	5909	PRJNA170256	6056	5909
1191523	2824	2902	2840	PRJNA170941	2902	2840
1191524		963	918	PRJNA172737	963	918
1192196	3842	3948	3847	PRJNA184010	3948	3847
1193292	4942	5069	4962	PRJNA174151	5069	4962
1193729	1498	1546	1498	PRJNA182483	1546	1498
1193806		1580	1529	PRJNA190183	1580	1529
1193807		1526	1477	PRJNA190184	1526	1477
1194526	2424	2489	2413	PRJNA187059	2489	2413
1195464	6519	6843	6722	PRJNA176369	6843	6722
1196325	5718	5803	5721	PRJNA171260	5803	5721
1196835	4282	4374	4300	PRJNA168379	4374	4300
1197325	651	687	652	PRJNA170731	687	652
1198627	2625	2680	2626	PRJNA170732	2680	2626
1198676	1876	1958	1878	PRJNA169223	1958	1878
1199246		620	576	PRJNA172738	620	576
1201032	1607	1657	1607	PRJNA176499	1657	1607
1201294	2613	2667	2619	PRJEA171377	2667	2619
1202538	192	223	192	PRJNA172734	223	192
1203670	1950	2088	1964	PRJNA175780	2088	1964
1204343	1913					
1205674	3917	4138	3941	PRJNA184828	4138	3941
1205675	3959	4110	3986	PRJNA184832	4110	3986
1205676	3951	4100	3981	PRJNA184829	4100	3981
1205677	3977	4153	4009	PRJNA184830	4153	4009
1205910	5499	5608	5539	PRJNA174334	5608	5539
1206105	2956	3046	2965	PRJNA171261	3046	2965
1206109	318	296	256	PRJNA173859	296	256
1206780		4121	4071	PRJNA189029	4121	4071
1207075	5406	5537	5423	PRJNA182733	5537	5423
1208658	4601	4667	4622	PRJEA177517	4667	4622
1208660	4143	4574	4184	PRJEA177516	4574	4184
1208717		3747	3377	PRJEA175569	3747	3377
1209989	3044	5807	5572	PRJNA184827	3106	3048
1209989	3044	5807	5572	PRJNA66873	2701	2524
1211025	4335	4445	4338	PRJNA172463	4445	4338
1211776	1621	1699	1622	PRJEA174152	1699	1622
1212765	923	961	925	PRJNA171259	961	925
1214915	7031	7109	7057	PRJNA186009	7109	7057
1215088	5365	7592	7236	PRJNA184078	7592	7236
1215343	1375	1433	1378	PRJNA184079	1433	1378
1215914	3032	3234	3126	PRJNA178736	3234	3126
1216962	1814					
1217737	6437	6626	6462	PRJNA173860	6626	6462
1217984		5580	5435	PRJNA173403	5580	5435
1218175	6476	6704	6569	PRJNA173374	6704	6569
1218176	1127	1168	1127	PRJNA175571	1168	1127
1218353	1042	1083	1042	PRJNA175572	1083	1042
1218354	1041	1084	1041	PRJNA175573	1084	1041
1218355	1116	1157	1116	PRJNA175574	1157	1116
1218356	1052	1093	1052	PRJNA175575	1093	1052
1218357	1049	1090	1049	PRJNA175576	1090	1049
1218358	1054	1095	1054	PRJNA175577	1095	1054
1218933	4257	4361	4263	PRJNA174335	4361	4263
1220533	4033	4237	4034	PRJNA173926	4237	4034
1221877	959	1015	959	PRJNA179070	1015	959
1224154	3757	3909	3823	PRJNA189024	3909	3823
1224746	3692	3806	3732	PRJNA179202	3806	3732
1225179	1198	1251	1203	PRJNA174512	1251	1203
1225788	3859	3979	3861	PRJNA183682	3979	3861
1228997	2186	2236	2186	PRJNA175469	2236	2186
1229205	6481	6605	6496	PRJNA176370	6605	6496
1229492	2698	2779	2703	PRJNA175257	2779	2703
1229756	1794	1875	1796	PRJNA175682	1875	1796
1229758	1688	1769	1691	PRJNA176371	1769	1691
1229785	7128	7229	7158	PRJNA174460	7229	7158
1229908	1889	1931	1890	PRJNA176129	1931	1890
1229909	1973	2014	1974	PRJNA176130	2014	1974
1230340	2833	3056	2838	PRJNA182103	3056	2838
1230587	6806	6908	6844	PRJEA176372	6908	6844
1231388		314	280	PRJNA176374	314	280
1231389	1709	1872	1710	PRJNA178722	1872	1710
1232394	1717	1890	1842	PRJNA181998	1890	1842
1232724	5227	5318	5254	PRJNA175523	5318	5254
1233100		3957	3853	PRJNA189187	3957	3853
1233873	3439	3587	3459	PRJNA188479	3587	3459
1234365	1581	1637	1595	PRJNA178202	1637	1595
1234378		1434	1368	PRJNA186598	1434	1368
1234380	2330	2412	2359	PRJNA176501	2412	2359
1234596	813	849	813	PRJNA177081	849	813
1234600	1577	1633	1591	PRJNA178203	1633	1591
1234679	3746	3849	3771	PRJNA179370	3849	3771
1235461		3602	3484	PRJNA184823	3602	3484
1235829	1825	1915	1828	PRJNA178106	1915	1828
1236903		3444	3252	PRJNA190185	3444	3252
1237085	3522	3602	3565	PRJNA176707	3602	3565
1239881	330	292	246	PRJNA175570	292	246
1239934	892	928	892	PRJNA177930	928	892
1240471	608	656	609	PRJNA185308	656	609
1246955	871	883	883	PRJNA184824	883	883
1249480	2353					
1249634	4341	4588	4361	PRJNA185180	4588	4361
1255043	3760	3880	3778	PRJNA184011	3880	3778
1260626	4871	5019	4879	PRJNA187350	5019	4879
1261557	2715	2808	2733	PRJNA183342	2808	2733
1267753		4469	4364	PRJNA190101	4469	4364
1267754		2007	1935	PRJNA188688	2007	1935
1271752	2023	2095	2044	PRJNA186548	2095	2044
1274814		4696	4589	PRJNA187277	4696	4589
1278073	8042	8128	8043	PRJNA186549	8128	8043
1279365		6032	5892	PRJNA189188	6032	5892
1282356		4877	4796	PRJNA188480	4877	4796
1284663		3235	3159	PRJNA188689	3235	3159
